X-acc;Y-acc;Z-acc;label
-1777;-3791;-444;waving
-1617;-3757;-413;waving
-1674;-3802;-535;waving
-1567;-3829;-518;waving
-1475;-3835;-446;waving
-1445;-3702;-427;waving
-1545;-3833;-410;waving
-1821;-3715;-432;waving
-1989;-3492;-292;waving
-2458;-3372;-244;waving
-2581;-3854;-724;waving
-2612;-3960;-794;waving
-2711;-3806;-458;waving
-2799;-3792;-515;waving
-2846;-3797;-601;waving
-2902;-3948;-510;waving
-2832;-3743;-615;waving
X-acc;Y-acc;Z-acc;label
-2610;-3871;-608;waving
-2438;-3657;-523;waving
-2329;-3375;-372;waving
-1726;-3392;-266;waving
-1044;-2968;-359;waving
-361;-2951;-552;waving
1033;-3170;-370;waving
1379;-3227;-497;waving
1774;-3674;-578;waving
1947;-3411;-595;waving
2376;-3286;-305;waving
2828;-3140;-201;waving
3060;-2983;-49;waving
3003;-3000;-92;waving
2846;-3183;-336;waving
2936;-3140;-287;waving
3088;-3079;-104;waving
3013;-3184;-110;waving
2887;-3236;-271;waving
2870;-3272;-394;waving
2968;-3263;-376;waving
3029;-3213;-315;waving
3016;-3218;-244;waving
2916;-3209;-271;waving
2825;-3343;-453;waving
2751;-3346;-407;waving
2807;-3291;-236;waving
2594;-3406;-257;waving
2278;-3424;-358;waving
1746;-3321;-180;waving
1229;-3378;-70;waving
742;-3479;-201;waving
318;-3629;-328;waving
493;-3626;-368;waving
720;-3693;-265;waving
915;-3773;-436;waving
1229;-4082;-716;waving
1460;-4310;-516;waving
1448;-4052;-760;waving
1386;-4031;-763;waving
1288;-3879;-517;waving
989;-3817;-142;waving
409;-3708;-5;waving
353;-3778;-220;waving
963;-3865;-333;waving
1041;-3517;20;waving
235;-3434;88;waving
-1041;-3480;-431;waving
-1931;-3770;-646;waving
-1586;-3767;-642;waving
-898;-3729;-500;waving
-1104;-3502;-343;waving
-1893;-3243;-123;waving
-2724;-3268;-307;waving
-2725;-3545;-541;waving
-2511;-3714;-865;waving
-2504;-3647;-831;waving
-2871;-3446;-642;waving
-3573;-3179;-328;waving
-3888;-3585;-495;waving
-4249;-3520;-746;waving
-4364;-3554;-830;waving
-3623;-3639;-1136;waving
-3133;-3697;-1142;waving
-2597;-3408;-648;waving
-2309;-3315;-213;waving
-2227;-3260;-218;waving
-1852;-3531;-492;waving
-1803;-4043;-911;waving
-1864;-3799;-759;waving
-1623;-3310;-166;waving
-1045;-3146;75;waving
-550;-3078;49;waving
-262;-3503;-379;waving
-172;-3792;-588;waving
-274;-3981;-561;waving
-224;-3775;-343;waving
-26;-3590;-170;waving
480;-3522;-286;waving
733;-3569;-508;waving
915;-3516;-405;waving
1262;-3423;-269;waving
1677;-3466;-428;waving
2001;-3417;-496;waving
2268;-3160;-309;waving
2457;-3037;-260;waving
2486;-2992;-184;waving
2942;-2793;-332;waving
3360;-2839;-217;waving
3474;-2775;-299;waving
3756;-2854;-314;waving
3858;-3003;-495;waving
3920;-2924;-467;waving
4347;-3112;-737;waving
4150;-2986;-420;waving
3844;-2651;-193;waving
3608;-2551;-24;waving
3461;-2784;-236;waving
3136;-2852;-229;waving
2796;-3000;-274;waving
X-acc;Y-acc;Z-acc;label
2349;-2928;-189;waving
2262;-3018;-222;waving
2386;-3269;-260;waving
2215;-3228;-234;waving
1886;-3284;-180;waving
1402;-3380;-241;waving
1101;-3500;-316;waving
899;-3731;-430;waving
712;-3784;-414;waving
491;-3682;-238;waving
172;-3831;-298;waving
-152;-4001;-431;waving
-366;-4169;-513;waving
-582;-4219;-532;waving
-425;-4226;-464;waving
-297;-4188;-383;waving
-183;-4159;-391;waving
129;-3984;-235;waving
612;-3984;-226;waving
1105;-3960;-284;waving
1364;-3970;-230;waving
1381;-4007;-208;waving
991;-3952;-338;waving
529;-3999;-393;waving
799;-4152;-428;waving
1109;-3991;-235;waving
865;-3758;118;waving
252;-3439;269;waving
-94;-3198;197;waving
-394;-3322;-169;waving
-625;-3590;-484;waving
-1082;-3572;-484;waving
-1891;-3503;-227;waving
-2727;-3692;-395;waving
-3145;-3852;-609;waving
-3148;-3711;-542;waving
-3307;-3528;-241;waving
-3475;-3625;-259;waving
-3514;-4207;-938;waving
-3670;-3827;-1082;waving
-3411;-3868;-697;waving
-3291;-3664;-585;waving
-3072;-3592;-437;waving
-2782;-3556;-321;waving
-2239;-3446;-354;waving
-1767;-3776;-593;waving
-1625;-3814;-564;waving
-1421;-3638;-390;waving
-1192;-3542;-220;waving
-1094;-3475;-334;waving
-349;-3370;-424;waving
309;-3454;-369;waving
609;-3476;-367;waving
651;-3449;-157;waving
725;-3262;-35;waving
1018;-3375;-213;waving
1548;-3404;-329;waving
1868;-3483;-419;waving
2020;-3404;-201;waving
2294;-3185;-207;waving
2679;-3087;-144;waving
2939;-2861;30;waving
3266;-2795;139;waving
3272;-3114;-34;waving
3162;-3133;-250;waving
3151;-3104;-200;waving
3259;-2985;-215;waving
3491;-3132;-343;waving
3634;-3164;-339;waving
3524;-3090;-170;waving
3445;-2990;-302;waving
3189;-3063;-210;waving
3072;-3049;-306;waving
3144;-3098;-226;waving
2952;-3086;-293;waving
2752;-3278;-322;waving
2384;-3301;-468;waving
2082;-3646;-442;waving
1702;-3588;-521;waving
1387;-3472;-483;waving
1299;-3458;-472;waving
1008;-3411;-352;waving
295;-3343;-152;waving
-62;-3639;-350;waving
-199;-3836;-487;waving
-495;-3688;-348;waving
-632;-3619;-136;waving
-1061;-3491;-61;waving
-1231;-3666;-314;waving
-1060;-3834;-638;waving
-1408;-3846;-274;waving
-1904;-3562;-178;waving
-2887;-3208;-32;waving
-3467;-3500;-223;waving
-3390;-3884;-461;waving
-3370;-4494;-767;waving
-3733;-3860;-941;waving
-3398;-3912;-588;waving
-2865;-3745;-443;waving
-2724;-3714;-456;waving
X-acc;Y-acc;Z-acc;label
-2639;-3634;-500;waving
-2257;-3650;-483;waving
-1842;-3870;-559;waving
-1628;-3809;-557;waving
-1126;-3452;-271;waving
-478;-3500;-66;waving
-18;-3564;-96;waving
345;-3560;-235;waving
653;-3854;-469;waving
784;-3782;-429;waving
479;-3574;-175;waving
478;-3354;-56;waving
835;-3376;-116;waving
1303;-3592;-443;waving
1828;-3789;-715;waving
1826;-3491;-392;waving
1751;-3019;-27;waving
2162;-2932;-50;waving
2616;-3002;-70;waving
3019;-2908;-134;waving
3544;-3101;-380;waving
3685;-3168;-330;waving
3829;-2781;-59;waving
4024;-2707;108;waving
4002;-2946;-82;waving
3704;-3288;-481;waving
3637;-3193;-461;waving
3530;-3230;-256;waving
3220;-3142;-127;waving
2908;-3015;-213;waving
2736;-3109;-292;waving
2442;-3168;-346;waving
2016;-3301;-288;waving
1459;-3211;-48;waving
1137;-3178;-66;waving
1162;-3579;-346;waving
1218;-3748;-449;waving
1007;-3663;-312;waving
762;-3626;-235;waving
248;-3545;-226;waving
-125;-3778;-311;waving
-151;-3845;-640;waving
-369;-3926;-513;waving
-630;-3615;-340;waving
-1078;-3489;-15;waving
-1754;-3448;-67;waving
-2254;-3616;-336;waving
-2097;-3736;-350;waving
-1882;-3644;-119;waving
-2053;-4233;-161;waving
-2459;-3772;-655;waving
-2440;-4115;-689;waving
-2118;-4012;-453;waving
-1929;-3821;-304;waving
-1833;-3774;-437;waving
-1850;-3808;-544;waving
-1968;-3744;-386;waving
-2193;-3682;-206;waving
-2406;-3761;-233;waving
-2440;-3726;-313;waving
-2456;-3797;-448;waving
-2266;-3876;-553;waving
-2037;-3846;-524;waving
-1956;-3808;-464;waving
-1828;-3712;-433;waving
-1972;-3758;-282;waving
-2097;-3721;-243;waving
-1904;-3943;-441;waving
-1602;-3874;-464;waving
-1052;-3739;-258;waving
-626;-3731;-115;waving
-608;-3688;-141;waving
-509;-3757;-216;waving
-360;-3881;-473;waving
2;-4066;-741;waving
189;-4115;-601;waving
366;-3649;-348;waving
483;-3633;-61;waving
638;-3619;-69;waving
773;-3737;-256;waving
991;-3705;-405;waving
1247;-3444;-340;waving
1636;-3401;-126;waving
1752;-3278;-43;waving
1743;-3429;-325;waving
1813;-3514;-570;waving
2116;-3465;-536;waving
2416;-3356;-437;waving
2596;-3165;-353;waving
2725;-3085;-202;waving
2913;-3132;-283;waving
2950;-3181;-490;waving
3088;-3087;-409;waving
3572;-2761;-295;waving
4052;-2748;-133;waving
4137;-2595;16;waving
3998;-2855;-182;waving
3748;-2903;-352;waving
3769;-2910;-370;waving
3687;-2774;-140;waving
X-acc;Y-acc;Z-acc;label
3525;-2715;0;waving
2977;-2873;-177;waving
2490;-3226;-374;waving
2289;-3192;-614;waving
2018;-3061;-342;waving
1769;-3050;-115;waving
1683;-3558;-11;waving
1232;-3385;-448;waving
716;-3559;-678;waving
611;-3827;-877;waving
505;-3597;-531;waving
-194;-3365;-54;waving
-1062;-3344;-42;waving
-1178;-3825;-494;waving
-1128;-3820;-506;waving
-1528;-3831;-383;waving
-1628;-3552;-190;waving
-1616;-3344;52;waving
-1618;-3495;-72;waving
-1926;-3801;-559;waving
-2121;-3949;-707;waving
-2777;-3766;-389;waving
-2978;-3840;-258;waving
-3028;-3874;-441;waving
-2818;-3891;-571;waving
-2584;-3927;-599;waving
-2479;-3764;-469;waving
-2391;-3746;-366;waving
-2331;-3775;-339;waving
-2249;-3731;-338;waving
-2046;-3744;-362;waving
-1707;-3723;-232;waving
-1561;-3686;-153;waving
-1403;-3743;-188;waving
-1539;-3835;-324;waving
-1547;-3856;-407;waving
-1584;-3954;-403;waving
-1470;-3806;-294;waving
-1449;-3722;-136;waving
-1357;-3867;-248;waving
-1490;-3923;-415;waving
-1381;-3937;-431;waving
-1050;-3926;-329;waving
-669;-3855;-245;waving
-423;-3869;-233;waving
-291;-3846;-273;waving
-107;-3879;-344;waving
-152;-3970;-253;waving
79;-3862;-323;waving
444;-3649;-281;waving
564;-3657;-187;waving
584;-3533;-155;waving
585;-3528;-175;waving
1056;-3374;-203;waving
1474;-3236;-186;waving
2037;-3070;-414;waving
3024;-2935;-200;waving
3751;-2988;-30;waving
3969;-2870;92;waving
4044;-3006;17;waving
3869;-3180;-182;waving
3749;-3237;-351;waving
3617;-3184;-221;waving
3524;-2955;-11;waving
3312;-3102;-97;waving
3073;-3249;-299;waving
2789;-3232;-253;waving
2589;-3269;-230;waving
2234;-3195;-80;waving
1689;-3240;-76;waving
1261;-3317;-55;waving
1075;-3733;-149;waving
721;-3725;-358;waving
346;-3950;-473;waving
55;-3807;-321;waving
-23;-3828;-195;waving
-68;-3935;-282;waving
-401;-3996;-241;waving
-356;-4074;-278;waving
-209;-4137;-328;waving
-60;-3992;-317;waving
196;-4056;-292;waving
340;-4006;-282;waving
279;-3897;-92;waving
19;-3780;-155;waving
-193;-3811;-185;waving
-461;-3885;-152;waving
-1069;-3741;-178;waving
-1795;-3588;11;waving
-2668;-3545;6;waving
-3698;-4246;-227;waving
-3893;-4059;-990;waving
-3234;-4318;-1018;waving
-2622;-4116;-470;waving
-2249;-3666;-260;waving
-2161;-3877;-356;waving
-2019;-3786;-339;waving
-1758;-3825;-421;waving
-1524;-3989;-478;waving
-1083;-3848;-497;waving
X-acc;Y-acc;Z-acc;label
-501;-3459;-188;waving
-296;-3345;-29;waving
-58;-3399;-112;waving
598;-3388;-350;waving
1093;-3473;-544;waving
1180;-3650;-427;waving
1393;-3450;-305;waving
1704;-3189;-126;waving
1961;-3030;-93;waving
2297;-3097;-204;waving
2596;-3204;-476;waving
3030;-3082;-439;waving
3215;-3033;-211;waving
3153;-2574;47;waving
3087;-2440;200;waving
3294;-2466;60;waving
3568;-2861;-421;waving
3803;-3151;-700;waving
4059;-2763;-389;waving
4340;-2603;-99;waving
4385;-2562;-167;waving
4194;-2679;-200;waving
4169;-2767;-422;waving
4061;-2775;-323;waving
3997;-2789;-255;waving
3404;-2819;-271;waving
2989;-2684;-312;waving
2856;-2866;-243;waving
2513;-2941;-236;waving
2095;-3034;-305;waving
1602;-3077;-245;waving
1029;-2985;-33;waving
750;-3226;-203;waving
226;-3490;-476;waving
-142;-3350;-232;waving
-638;-3208;90;waving
-1282;-3317;-154;waving
-1319;-3769;-483;waving
-1270;-3653;-345;waving
-1783;-3636;-214;waving
-2001;-3759;-373;waving
-2288;-3496;-217;waving
-2220;-3668;-245;waving
-2149;-3693;-363;waving
-2096;-3807;-539;waving
-2041;-3764;-497;waving
-2345;-3490;-252;waving
-2787;-3405;-101;waving
-2979;-3657;-349;waving
-3107;-3888;-571;waving
-2862;-3728;-554;waving
-2861;-3545;-268;waving
-2982;-3523;-341;waving
-2902;-3634;-432;waving
-3215;-3704;-357;waving
-3273;-3585;-380;waving
-2887;-3596;-586;waving
-2445;-3710;-610;waving
-2045;-3562;-296;waving
-1680;-3368;-8;waving
-1815;-3626;-31;waving
-1667;-3692;-406;waving
-1292;-3881;-648;waving
-716;-3682;-386;waving
-307;-3873;-234;waving
-98;-3615;-78;waving
-14;-3508;51;waving
303;-3617;-184;waving
300;-3889;-428;waving
392;-3709;-464;waving
706;-3389;-149;waving
1177;-3015;145;waving
1570;-3042;27;waving
1740;-3428;-327;waving
1847;-3440;-356;waving
2164;-3199;-223;waving
2353;-3001;46;waving
2715;-2673;178;waving
3120;-2928;-239;waving
3537;-3084;-694;waving
3966;-2802;-430;waving
4092;-2632;106;waving
4238;-2699;73;waving
4286;-2853;-233;waving
3974;-3004;-320;waving
3688;-2850;-225;waving
3437;-2871;-136;waving
3218;-2912;-118;waving
3106;-2936;-188;waving
2797;-3016;-241;waving
2496;-3132;-334;waving
2254;-3223;-313;waving
2084;-3319;-287;waving
2144;-3266;-183;waving
2154;-3234;-208;waving
1985;-3247;-100;waving
1765;-3387;-211;waving
1295;-3780;-469;waving
989;-3566;-593;waving
929;-3589;-349;waving
X-acc;Y-acc;Z-acc;label
863;-3582;-192;waving
431;-3402;-147;waving
-430;-3455;-292;waving
-1053;-3626;-395;waving
-1299;-3665;-290;waving
-1273;-3705;-242;waving
-1283;-3757;-263;waving
-1548;-3760;-302;waving
-1694;-3841;-447;waving
-1885;-3853;-607;waving
-1927;-3880;-552;waving
-1974;-3972;-464;waving
-2353;-3758;-175;waving
-2890;-3488;-307;waving
-2812;-3956;-621;waving
-2445;-3732;-503;waving
-2251;-3736;-450;waving
-2257;-3722;-480;waving
-2425;-3843;-643;waving
-2395;-3824;-536;waving
-2367;-3816;-453;waving
-2254;-3621;-345;waving
-2175;-3801;-423;waving
-1889;-3615;-314;waving
-1778;-3714;-222;waving
-1533;-3661;-313;waving
-1446;-3685;-349;waving
-1447;-3603;-241;waving
-1327;-3617;-190;waving
-1115;-3684;-279;waving
-969;-3936;-517;waving
-1141;-4178;-1062;waving
-1228;-4271;-1021;waving
-1217;-4026;-593;waving
-1307;-3875;-365;waving
-1121;-3735;-508;waving
-827;-3858;-734;waving
-478;-3578;-397;waving
48;-3202;-167;waving
603;-3183;-42;waving
977;-3398;-42;waving
1033;-3371;-466;waving
1506;-3255;-566;waving
2130;-2994;-300;waving
2254;-3250;-318;waving
2585;-3268;-574;waving
2855;-3265;-536;waving
3001;-3189;-561;waving
3170;-3308;-745;waving
3425;-3133;-683;waving
3783;-2975;-518;waving
3942;-2872;-435;waving
4056;-2866;-370;waving
3966;-2845;-467;waving
3779;-2871;-510;waving
3638;-2697;-256;waving
3548;-2605;-119;waving
3364;-2695;-213;waving
3164;-2936;-463;waving
3002;-2990;-384;waving
2978;-2969;-274;waving
2724;-3016;-220;waving
2222;-3166;-334;waving
1607;-3420;-582;waving
1101;-3502;-453;waving
555;-3311;-128;waving
265;-3415;-143;waving
176;-3829;-365;waving
136;-3751;-551;waving
-63;-3712;-316;waving
-461;-3531;-87;waving
-757;-3726;-183;waving
-886;-4049;-429;waving
-1194;-3947;-450;waving
-1137;-3901;-304;waving
-1312;-3756;-114;waving
-1412;-3761;-176;waving
-1201;-4013;-351;waving
-1012;-3986;-364;waving
-1041;-4020;-427;waving
-1295;-3747;-480;waving
-1802;-3835;-340;waving
-2602;-3744;-300;waving
-3236;-3930;-560;waving
-3387;-4033;-364;waving
-3358;-3907;-222;waving
-2814;-3719;-453;waving
-2625;-3765;-490;waving
-2210;-3669;-351;waving
-1938;-3674;-281;waving
-1704;-3644;-353;waving
-1311;-3924;-371;waving
-1146;-3890;-489;waving
-850;-3841;-369;waving
-711;-3758;-152;waving
-386;-3571;26;waving
5;-3594;-175;waving
264;-3828;-534;waving
332;-3892;-552;waving
447;-3686;-353;waving
X-acc;Y-acc;Z-acc;label
554;-3410;-45;waving
945;-3255;8;waving
1200;-3458;-306;waving
1440;-3695;-600;waving
1632;-3468;-392;waving
1866;-3310;-231;waving
2119;-3090;-178;waving
2450;-3032;-108;waving
2859;-3024;-210;waving
3409;-2981;-565;waving
3662;-3104;-394;waving
3768;-2924;-219;waving
3919;-2991;-277;waving
4210;-3008;-463;waving
4108;-3060;-287;waving
3685;-2921;-252;waving
3553;-2922;-256;waving
3438;-2896;-213;waving
3378;-2903;-296;waving
3167;-2840;-75;waving
3018;-2820;-68;waving
2842;-2979;-124;waving
2383;-3068;-226;waving
2137;-3131;-213;waving
2126;-3236;-210;waving
1908;-3248;-231;waving
1660;-3329;-217;waving
1155;-3270;-264;waving
969;-3631;-503;waving
605;-3660;-612;waving
-93;-3582;-209;waving
-909;-3507;-162;waving
-1251;-3714;-332;waving
-1292;-3751;-310;waving
-1131;-3795;-182;waving
-1315;-3667;-150;waving
-1840;-3470;-113;waving
-1800;-3811;-443;waving
-1807;-3943;-376;waving
-1711;-3781;-335;waving
-1616;-3690;-263;waving
-1784;-3640;-252;waving
-1984;-3825;-395;waving
-2237;-3760;-381;waving
-2557;-3606;-234;waving
-2760;-3634;-298;waving
-2818;-3849;-687;waving
-2975;-3837;-612;waving
-3254;-3475;-266;waving
-3305;-3509;-98;waving
-3041;-3591;-167;waving
-2664;-3747;-524;waving
-2409;-3636;-459;waving
-2318;-3512;-64;waving
-2233;-3515;33;waving
-2092;-3644;-267;waving
-1952;-3731;-343;waving
-1612;-3681;-402;waving
-1183;-3598;-298;waving
-908;-3452;-9;waving
-403;-3563;-43;waving
-160;-3639;-67;waving
-330;-3574;39;waving
-208;-3609;-215;waving
265;-3930;-753;waving
574;-3826;-609;waving
651;-3670;-428;waving
661;-3801;-539;waving
768;-3714;-522;waving
1026;-3760;-567;waving
1243;-3674;-529;waving
1426;-3409;-251;waving
1835;-3115;-175;waving
2478;-3186;-504;waving
3125;-3254;-524;waving
3556;-3116;-383;waving
3847;-3073;-187;waving
4120;-3120;-323;waving
4272;-3290;-402;waving
3894;-3187;-358;waving
3614;-3311;-402;waving
3290;-3328;-493;waving
3075;-3516;-591;waving
2789;-3363;-629;waving
2597;-3321;-458;waving
2400;-3212;-272;waving
1965;-3134;-226;waving
1234;-3223;-364;waving
1130;-3425;-411;waving
1073;-3490;-66;waving
375;-3200;-43;waving
-607;-3167;-65;waving
-904;-3178;-154;waving
-898;-3319;-56;waving
-905;-3374;-310;waving
-1387;-3283;-367;waving
-2146;-3281;-337;waving
-2529;-3355;-356;waving
-2435;-3316;-265;waving
-2458;-3285;-215;waving
X-acc;Y-acc;Z-acc;label
-2529;-3115;-332;waving
-3287;-3002;-298;waving
-3988;-3105;-380;waving
-3828;-3373;-554;waving
-3474;-3442;-674;waving
-3316;-3873;-605;waving
-3220;-3258;-650;waving
-3260;-3354;-448;waving
-3179;-3391;-501;waving
-3203;-3430;-326;waving
-3417;-3205;-407;waving
-3302;-3370;-482;waving
-3357;-3522;-519;waving
-3274;-3310;-460;waving
-3317;-3164;-181;waving
-3295;-3166;-214;waving
-2996;-3171;-334;waving
-2419;-3358;-447;waving
-1975;-3267;-418;waving
-1418;-3387;-399;waving
-918;-3539;-546;waving
-717;-3490;-603;waving
-334;-3301;-280;waving
75;-3265;-42;waving
437;-3264;-32;waving
570;-3462;-185;waving
760;-3731;-486;waving
1039;-3604;-489;waving
1320;-3331;-223;waving
1589;-3167;-72;waving
1881;-3157;-148;waving
2024;-3406;-520;waving
2228;-3603;-628;waving
2693;-3365;-628;waving
3272;-3106;-452;waving
3719;-2809;-148;waving
3992;-2707;-93;waving
4276;-2753;-46;waving
4266;-2984;-273;waving
4076;-2810;-200;waving
3958;-2783;-41;waving
3913;-2888;-107;waving
3725;-2904;-176;waving
3226;-2874;-200;waving
2714;-3028;-248;waving
2387;-3094;-284;waving
2369;-3150;-278;waving
2010;-3157;-308;waving
1584;-3244;-457;waving
1131;-3233;-124;waving
600;-3210;-3;waving
193;-3574;-236;waving
52;-3745;-503;waving
28;-3582;-354;waving
-258;-3588;-201;waving
-913;-3550;-200;waving
-1403;-3598;-222;waving
-1872;-3429;-202;waving
-2070;-3585;-179;waving
-1994;-3641;-206;waving
-2123;-3749;-441;waving
-2548;-3741;-420;waving
-3116;-3474;-178;waving
-2989;-3723;-248;waving
-2716;-3705;-425;waving
-2866;-3827;-404;waving
-3062;-3611;-398;waving
-3136;-3725;-535;waving
-2926;-3861;-729;waving
-2681;-3714;-475;waving
-2576;-3670;-294;waving
-2477;-3664;-411;waving
-2414;-3743;-476;waving
-2181;-3758;-476;waving
-1821;-3820;-448;waving
-1176;-3864;-529;waving
-781;-3767;-435;waving
-556;-3683;-153;waving
-727;-3651;-64;waving
-614;-3764;-219;waving
-298;-3747;-395;waving
89;-3936;-502;waving
251;-3737;-332;waving
283;-3679;-204;waving
417;-3714;-210;waving
645;-3665;-257;waving
1081;-3696;-381;waving
1373;-3606;-413;waving
1518;-3297;-210;waving
1942;-3107;-143;waving
2217;-3209;-206;waving
2711;-3135;-318;waving
3680;-2695;163;waving
4384;-2578;671;waving
4282;-2773;419;waving
4126;-2911;-110;waving
4008;-3248;-489;waving
3296;-3299;-491;waving
2895;-3213;-285;waving
2750;-3318;-346;waving
X-acc;Y-acc;Z-acc;label
2503;-3418;-462;waving
2448;-3499;-535;waving
2198;-3596;-390;waving
1669;-3373;-161;waving
1445;-3185;-57;waving
1667;-3414;-181;waving
1526;-3729;-441;waving
937;-3637;-293;waving
540;-3551;-249;waving
239;-3417;-52;waving
260;-3527;-167;waving
8;-3636;-232;waving
-386;-3428;-254;waving
-1498;-3082;-104;waving
-2392;-3267;-189;waving
-2500;-3588;-449;waving
-2551;-3580;-483;waving
-2712;-3619;-498;waving
-3025;-3273;-317;waving
-3640;-3028;-27;waving
-3488;-2968;121;waving
-3234;-3050;112;waving
-3235;-3059;-47;waving
-3418;-3388;-149;waving
-3783;-3490;-429;waving
-3765;-3732;-610;waving
-3483;-3622;-459;waving
-3110;-3491;-230;waving
-2962;-3476;-240;waving
-2799;-3532;-319;waving
-2856;-3676;-390;waving
-2939;-3624;-404;waving
-2578;-3444;-276;waving
-2097;-3370;-184;waving
-1626;-3108;-27;waving
-870;-3071;112;waving
-180;-3381;-20;waving
72;-3751;-153;waving
-138;-3841;-217;waving
-137;-3958;-330;waving
-115;-3806;-205;waving
223;-3799;-212;waving
391;-3813;-309;waving
459;-3657;-307;waving
855;-3305;-99;waving
1402;-3141;54;waving
2085;-3208;-21;waving
2654;-3331;39;waving
2928;-3173;133;waving
3054;-3181;-42;waving
3473;-3217;-163;waving
3946;-3013;35;waving
4065;-2890;103;waving
4128;-3011;4;waving
3853;-2857;101;waving
3617;-2859;157;waving
3567;-3077;65;waving
3426;-3155;-105;waving
3244;-3088;-37;waving
3040;-3037;-52;waving
2179;-3122;6;waving
1697;-3156;-126;waving
1542;-3356;-165;waving
1164;-3450;-128;waving
461;-3223;27;waving
-383;-3169;-18;waving
-866;-3326;-109;waving
-1222;-3358;-12;waving
-2245;-3025;208;waving
-3017;-3478;3;waving
-3727;-4045;-327;waving
-4118;-3849;-330;waving
-3805;-3715;-325;waving
-2984;-3583;-134;waving
-2186;-3382;-11;waving
